timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
26383922,0.717883,0.0084267,-0.0133866,0.695984,0.799937,-2.32556,5.93505
26396112,0.716751,0.0187667,-0.0119058,0.696975,0.58199,-0.541274,12.4375
26417921,0.716285,0.0194717,-0.00915978,0.697476,-1.39151,2.71835,13.9153
26430111,0.716827,0.010825,-0.0137449,0.697031,-1.28134,-0.0215552,9.07013
26451921,0.716246,0.0146376,-0.0155274,0.697521,-0.189207,-2.22018,7.05353
26464113,0.715262,0.0179696,-0.00624649,0.698597,-0.778381,1.87291,15.678
26485921,0.715681,0.0157912,-0.0121245,0.698144,-0.160466,1.32684,11.0867
26507921,0.715783,0.012997,-0.0119939,0.698099,0.361648,-0.244292,5.31474
26520107,0.715073,0.0169895,-0.00855647,0.69879,-0.756826,1.62143,11.8819
26542921,0.715055,0.019058,-0.0112915,0.698717,-1.10171,0.124541,11.6831
26555107,0.71468,0.0159936,-0.00963671,0.699203,0.608335,0.330513,15.2876
26576921,0.714949,0.00901069,-0.0142322,0.698974,1.73399,-0.526904,7.08227
26589108,0.713994,0.0159384,-0.0115535,0.699875,-0.910107,0.241897,6.11947
26610922,0.713592,0.0167257,-0.011802,0.700262,-2.4022,3.36979,20.7482
26623108,0.714176,0.00892717,-0.0236896,0.699509,0.170046,-0.512534,10.6006
26644923,0.714917,0.00146999,-0.0224845,0.698846,0.0359253,-3.59971,3.27658
26657108,0.713893,0.0222331,-0.0168103,0.6997,1.67651,-0.263452,13.0363
26678921,0.71363,0.0194847,-0.0129857,0.700131,-0.0742456,4.52898,14.047
26691111,0.714893,0.00888808,-0.0204464,0.698878,0.883762,0.641865,11.3837
26712946,0.714037,0.0209572,-0.0210616,0.699477,-0.64905,-2.6441,3.81067
26734921,0.714452,0.0210308,-0.0205895,0.699065,0.308958,2.19384,13.5105
26747113,0.713831,0.0229225,-0.0262878,0.699449,0.220342,0.352068,11.3981
26768946,0.713785,0.0172184,-0.0236587,0.699753,0.433499,0.308958,8.19356
26781111,0.712897,0.0203149,-0.0228884,0.700601,0.907712,-0.57241,11.6639
26802922,0.712494,0.0265903,-0.0220719,0.700827,-1.25499,0.0143701,9.51321
26815112,0.712332,0.0238298,-0.0188442,0.701184,-1.42025,1.08255,11.9418
26837944,0.711742,0.0260238,-0.0219731,0.701615,1.23823,-0.0550855,11.8029
26850112,0.71193,0.0293124,-0.0242773,0.701218,1.41067,0.546064,9.35275
26871922,0.711594,0.0283785,-0.0225923,0.701654,-1.48012,1.06818,11.7549
26884113,0.711232,0.0273368,-0.0258834,0.701948,0.373623,0.529299,10.7083
