timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
15562377,0.412257,-0.217314,-0.00106526,16.8,19.05,57.75,-1.16398,-0.152084,10.9076
15585214,-0.04048,-0.233293,0.04048,18.45,19.5,57.15,-1.64059,0.223934,8.70421
15598382,0.38243,-0.378169,0.0255663,16.2,19.05,57.75,-1.22386,-0.370031,9.92567
15611377,0.32384,-0.574178,0.0308927,17.7,19.2,57.9,-1.88249,-0.199984,7.28875
15634244,0.755272,-0.808536,0.0553937,17.85,19.8,57.75,-0.785566,0.525707,11.5998
15647378,0.0191748,-0.535828,0.0426106,16.2,20.55,58.35,-1.25739,0.734074,12.0908
15670203,0.186421,-0.444215,0.056459,14.7,19.8,57.75,-0.962798,0.583187,11.013
15683377,-0.0298274,-0.383495,-0.0276969,16.35,21,57.9,0.593965,0.85622,10.6394
15706209,0.0490022,-0.287621,-0.0436758,16.2,21.15,57.3,-0.598755,0.166454,10.6657
15719382,-0.052198,-0.107592,-0.0181095,15.3,21,57.15,-0.64426,0.061073,10.1029
15742203,0.0511327,-0.149137,-0.0117179,14.85,19.5,57.9,-0.59636,0.463436,10.237
15754403,0.0958738,-0.313188,-0.0798948,14.7,20.55,57.75,-0.0167651,-0.33171,9.51852
15777203,-0.056459,-0.116114,-0.0234358,14.4,21.9,57,-0.452659,0.396376,10.5101
15789378,-0.015979,-0.113983,-0.00958738,14.7,21.6,56.7,-0.593965,0.382006,10.1867
15812215,0.0181095,-0.117179,-0.0170442,15.9,21.45,57.15,-0.481399,0.547262,10.3592
15825378,-0.00213053,-0.0490022,0.02024,13.95,21.6,56.7,-0.344883,0.235909,10.0766
15838371,0.0479369,-0.0777643,0.00532632,14.4,21.9,57.75,-0.318538,0.427511,10.34
15861203,-0.0298274,-0.0628506,0.00532632,14.4,19.8,56.7,-0.258662,0.597557,10.0718
15873483,0.0213053,-0.0809601,0.0138484,15.3,20.25,58.2,-0.296982,0.319735,10.3735
15896209,-0.0170442,-0.0585895,0.00745685,13.8,21.45,57.9,-0.167651,0.449066,10.1053
15908372,0.00532632,-0.0447411,0.00319579,13.95,22.35,55.95,-0.253872,0.425116,10.431
15931203,0.00319579,-0.0447411,0.00639159,13.95,21.6,57.3,-0.455054,0.295785,10.1245
15944379,-0.0287621,-0.0458064,0.00639159,12.9,20.85,58.05,-0.414338,0.547262,10.1939
15967203,0.0117179,-0.0266316,0.0266316,14.25,21,57.9,0.0143701,0.470621,10.2897
15979377,-0.0106526,0.00213053,-0.00213053,14.85,21.45,57.15,-0.328118,0.393981,10.1819
16002217,-0.00319579,0.00213053,0.0138484,12.75,21,57.15,-0.184417,0.391586,10.2801
16015379,-0.02024,-0.00319579,0,14.4,20.1,56.7,-0.383203,0.26465,10.0598
16038203,-0.00958738,-0.00532632,0.0106526,14.25,21.45,56.85,-0.368833,0.552052,10.3041
16050379,0.0117179,-0.00532632,0.00426106,12.75,21.75,57.9,-0.00958008,0.27902,10.0885
16073204,-0.00319579,0.036219,0.00532632,13.65,22.35,55.95,-0.342488,0.286205,10.2011
16086379,0.00106526,0.00745685,0.00852211,13.95,21.6,56.25,-0.411943,0.415536,10.2586
16099672,0.00319579,0.00319579,0.00426106,12.45,19.2,57.15,-0.320933,0.587977,10.3232
16122217,-0.0181095,-0.00639159,0,14.4,21.15,57,-0.174836,0.578397,10.2179
16135379,0.0170442,0.015979,-0.00532632,14.4,19.35,56.25,-0.182021,0.449066,10.1532
16158203,-0.036219,-0.00745685,0.00213053,13.95,21.9,57.3,-0.0670606,0.540077,10.3472
16171378,0.00426106,0.0340885,-0.00958738,13.35,21.15,57.75,-0.280217,0.743654,10.2179
16194204,-0.00958738,0.0106526,-0.0117179,15,21.15,57,-0.486189,0.556842,10.3592
16206372,-0.00426106,0.00532632,-0.00426106,14.4,19.8,58.05,-0.335303,0.489782,10.1604
16229203,-0.0287621,-0.00958738,-0.0138484,13.5,20.7,57.9,-0.354463,0.554447,10.3424
16241377,-0.02024,-0.0213053,-0.00532632,13.5,21.45,57.9,-0.404758,-0.137714,10.0406
16264203,-0.105461,0.00745685,-0.0287621,15.3,21,56.1,-0.189207,0.159269,10.1292
16276373,0.0958738,0.00958738,0.0170442,13.95,20.1,56.7,-0.0790356,0.183219,10.2298
16299217,-0.0447411,0.0809601,0.00852211,14.4,20.1,57,-0.220342,0.310155,10.0813
16312378,0.0245011,0.0490022,0.00958738,14.7,20.85,56.7,-0.294587,0.403561,10.419
16335203,-0.0234358,0.0490022,0,14.85,20.7,56.55,-0.320933,0.432301,10.0406
16347378,-0.04048,0.0426106,0.0170442,14.85,20.25,56.85,-0.397573,0.25028,10.261
16370209,-0.0553937,0.00106526,0.0170442,14.4,20.55,57.75,-0.720901,0.3365,10.146
16383378,-0.0351537,0.00319579,0,14.55,20.7,57.15,-0.855022,0.370031,10.0598
16396375,0.0735032,-0.0149137,0.00958738,13.35,21.9,57.75,-0.507744,0.590372,10.2083
16419205,0.0298274,0.00106526,-0.0106526,14.4,21.15,57.3,-0.191602,0.334105,10.1508
16432376,0.100135,0.00426106,-0.00426106,14.85,21.75,57.6,-0.241897,0.0155676,10.225
16455205,0.0830906,0.04048,-0.00852211,14.4,20.55,57,-0.287402,0.267045,9.99992
