timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
35463290,0.714792,0.155529,-0.0735032,-11.1,4.95,31.5,1.59029,2.11241,9.29715
35567290,1.67992,-0.262055,-0.167247,-9.3,9.3,29.4,0.522114,3.31471,12.1472
35671291,0.38243,-0.0884169,-0.190682,-9.75,10.5,28.35,0.646655,-0.387993,10.9042
35775292,-1.061,0.518784,-0.00639159,-10.95,9.15,30.3,3.17101,0.62031,11.9341
35879291,-1.63731,0.839428,0.610397,-11.85,4.95,34.65,1.57113,3.62606,12.0682
35983291,-0.884169,1.10255,0.346211,-12.75,0.6,36.9,-2.92671,4.426,11.0503
36087293,0.183225,3.62723,0.136354,-16.35,2.1,36.9,-0.541274,7.02459,12.2957
36191291,1.54996,2.89326,-0.324906,-12.6,2.7,38.1,1.71962,2.62255,3.60898
36295291,0.347276,-0.156594,-0.670051,-9.6,6.9,39.75,3.82724,6.71803,6.52612
36399293,3.14573,0.432497,-0.0543285,-9.9,9.6,42.15,-9.75252,11.3692,13.3184
36503292,-0.0607201,0.597613,-0.0585895,-10.2,12.45,44.25,1.28373,2.47885,11.2587
36607291,-0.0351537,-0.157659,0.02024,-10.05,11.25,43.8,1.0562,1.96392,9.21812
36711291,-0.0532632,0.0394148,-0.0245011,-11.4,11.1,44.25,0.852627,1.86333,10.1665
36815292,0.0426106,0.165116,-0.0266316,-8.7,12.3,45.45,0.543669,1.94476,10.2719
36929291,0.0713727,0.188552,-0.0170442,-9,12.75,44.1,0.541274,1.96152,9.89591
37033292,0.0138484,-0.0170442,0.0127832,-9,11.55,43.8,0.505349,2.00224,9.87914
37137292,-0.00852211,0.015979,0.00319579,-7.95,12.75,44.1,0.397573,1.98787,10.0755
37241291,0.0340885,-0.0596548,0.0458064,-9.15,11.4,45.6,0.64905,2.02379,9.8528
37345291,0.2024,-0.0383495,-0.00639159,-9.15,13.2,45,0.61073,1.95913,10.2168
37449292,1.2943,0.0639159,0.00639159,-9.6,12.45,42.9,0.392783,1.94476,9.36661
37553291,1.20694,-0.0703075,0.0394148,-9.15,17.4,41.1,3.09437,-0.0431104,9.8983
37657292,-0.619984,0.0745685,0.369647,-6.45,22.35,37.8,2.59141,-0.182021,12.9903
37761292,-1.21121,0.52198,0.980043,-4.2,22.95,34.5,1.74118,2.67284,12.437
37865291,-1.16007,0.406931,0.574178,2.55,28.65,26.7,1.0107,3.96136,10.612
