timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
54489203,0.771251,-0.398409,0.0436758,14.55,-1.8,26.1,-1.79626,1.04782,9.87152
54501377,0.84795,-0.409062,0.0308927,14.55,-4.35,26.1,-1.09931,1.57712,10.4487
54524241,0.598679,-0.272708,0.0639159,14.55,-4.05,24.3,-1.56395,2.08486,12.0893
54537379,0.36432,-0.284426,-0.0117179,14.25,-3.3,25.05,-0.63947,1.32804,10.2523
54560203,0.493217,-0.100135,0.0213053,13.95,-1.95,25.65,-1.09452,1.60107,13.4497
54572377,0.184291,-0.0585895,0.0639159,14.25,-2.55,25.8,-0.948428,1.0095,8.48001
54596210,0.223706,-0.0873517,0.0500674,13.8,-2.1,25.35,-1.43462,1.40228,10.9181
54608382,0.247141,-0.0276969,0.0553937,13.8,-1.8,25.05,-0.859812,1.38312,9.90265
54631203,0.199204,0.0106526,-0.00426106,14.4,-0.9,25.2,-1.04183,1.65137,10.9038
54644400,0.191748,0.115049,0.0245011,15,-1.95,24.6,-1.49689,1.20829,9.3494
54657379,0.0873517,0.198139,0.0276969,13.5,-0.6,24.75,-1.19511,0.97118,9.98408
54680203,0.12144,0.111853,-0.0639159,13.5,-2.55,25.05,-1.1065,1.82141,10.3984
54692378,0.105461,0.132093,-0.052198,14.4,-1.95,25.2,-1.70525,1.52683,9.89786
54716210,0.0777643,0.113983,-0.0830906,13.65,-2.4,24.15,-2.17228,1.39749,9.85715
54728379,0.0106526,0.168312,-0.0181095,13.8,-2.55,25.8,-1.71483,1.70406,10.0823
54751203,0.0607201,0.0798948,-0.0553937,14.7,-2.4,24.6,-1.61664,1.6346,9.77572
54763424,0.00213053,0.108657,-0.0415453,13.05,-1.35,25.05,-2.00224,1.57712,9.82841
54786203,0.0777643,0.149137,0.0127832,15,-1.65,23.85,-2.0693,1.1077,10.0296
54798377,0.0245011,0.0830906,-0.00852211,14.85,-2.1,25.35,-1.4921,1.05022,9.69189
54821214,0.0170442,0.0330232,-0.0319579,14.4,-0.9,25.2,-1.71962,1.5412,9.95774
54834379,0.0777643,0.0735032,0.0383495,13.65,-1.95,25.65,-1.61664,1.38552,9.96253
54857203,0.015979,0.0447411,0.00639159,15.75,-2.4,25.2,-1.69088,1.51245,9.76614
54869377,-0.00639159,0.0458064,0.00958738,15.6,-1.05,26.1,-1.64298,1.42144,10.0679
