timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
19138614,-0.00319579,-0.00213053,0,28.95,-34.95,48,-0.754431,1.09812,10.7383
19150788,-0.00958738,0.00106526,0.0117179,27,-35.1,48.45,-0.764011,1.09333,10.7263
19173640,-0.00852211,0.00106526,0.00958738,28.5,-34.8,48.45,-0.661025,1.17715,10.6712
19186794,0,0.0138484,0.0138484,28.5,-33.6,47.1,-0.835862,1.16278,10.6999
19199784,-0.00426106,0,0.00532632,28.65,-34.95,47.55,-0.847837,1.08135,10.6472
19222614,-0.0117179,-0.00213053,-0.00319579,27.6,-33.75,48,-0.778381,1.21068,10.6856
19234894,-0.00106526,0,0.00426106,29.25,-34.5,48,-0.720901,1.19631,10.7454
19257614,-0.00106526,0.00532632,0.0117179,27.6,-35.25,47.55,-0.694556,1.19631,10.7167
19269786,-0.00426106,0.00106526,0.00426106,29.1,-34.05,49.2,-0.826282,1.03824,10.6927
19292615,-0.0117179,0.00319579,0.00532632,28.5,-34.35,48.75,-0.675396,1.17476,10.7766
19305790,-0.00426106,0.00532632,0.0127832,29.1,-35.85,48.75,-0.761616,1.15081,10.6688
19328614,-0.00639159,-0.00639159,0.00106526,29.85,-35.1,48.45,-0.64905,1.22026,10.7023
19340789,-0.015979,0.0127832,0.0117179,27.6,-34.5,49.65,-0.711321,1.16997,10.6999
19363631,-0.00426106,0,0.00958738,29.1,-35.85,48.45,-0.759221,1.2011,10.7119
19376787,-0.0138484,0,0.00745685,28.5,-36.15,48.15,-0.706531,1.13404,10.7047
19399614,0,0.0117179,0.0138484,28.8,-34.8,48.75,-0.852627,1.22026,10.7406
19411793,-0.00745685,0.0106526,0.0117179,28.05,-34.05,49.2,-0.799937,1.1556,10.6017
19434614,-0.0149137,0,0.00958738,28.8,-33.3,48.15,-0.735271,1.13404,10.7095
19446788,-0.00852211,0.00532632,0.00426106,29.55,-34.8,47.4,-0.761616,1.18673,10.7191
19469614,-0.0117179,0.015979,0.0106526,28.2,-34.2,48.3,-0.766406,1.12207,10.6664
19481795,-0.0117179,0.00426106,0.0149137,30.45,-34.5,49.05,-0.759221,1.16278,10.7215
19504614,-0.0127832,0.00319579,0.00958738,28.2,-33.75,48,-0.802332,1.13404,10.7263
19516788,-0.0170442,-0.00106526,0.00213053,28.95,-34.2,48,-0.711321,1.1556,10.7502
19539631,-0.00958738,0.0117179,0.00639159,29.85,-35.1,48.15,-0.780776,1.11249,10.7311
19552788,-0.00319579,0.00426106,0.00639159,28.65,-34.95,49.05,-0.756826,1.16278,10.6472
19565788,-0.00532632,0.00852211,0.00426106,29.55,-34.05,48.75,-0.684976,1.25858,10.6999
19588614,0.00426106,0.0117179,0.0149137,27,-34.8,48.15,-0.828677,1.20589,10.7335
19600786,-0.00639159,0.00639159,0.00958738,27.6,-34.5,49.05,-0.749641,1.11967,10.743
19623616,-0.015979,0.00639159,0.00852211,28.05,-34.35,47.7,-0.783171,1.16997,10.6472
19635761,-0.0106526,0.00852211,0.0117179,28.5,-34.35,49.2,-0.756826,1.16997,10.767
19658680,0,0.00532632,0.0117179,28.65,-34.95,47.25,-0.749641,1.11009,10.664
19671782,-0.00852211,0.00213053,0.00639159,28.05,-34.8,48.45,-0.790356,1.2011,10.664
19694617,-0.00852211,-0.00958738,-0.00213053,28.95,-33.75,48,-0.785566,1.16757,10.7502
19706764,-0.00852211,0.00426106,0.015979,28.2,-33.45,48,-0.816702,1.09333,10.7239
19729613,0.00213053,-0.00213053,0.00745685,27.3,-35.85,47.1,-0.718506,1.21308,10.7335
19742780,-0.0106526,0,0.00958738,29.25,-36.45,47.55,-0.720901,1.09572,10.6592
19765615,-0.015979,0.00106526,0.00532632,28.8,-34.8,47.1,-0.680186,1.16039,10.7742
19777785,-0.00106526,0.00319579,0.00852211,28.2,-33.75,47.55,-0.752036,1.12686,10.7359
19800621,-0.00745685,0.00852211,0.0127832,28.05,-34.35,48.45,-0.744851,1.15799,10.7311
19812761,-0.00106526,0.00639159,0.0149137,28.05,-34.35,47.4,-0.838257,1.22266,10.6856
19835726,-0.00852211,0.00319579,0.00639159,27.6,-34.2,48,-0.835862,1.16039,10.652
19848779,0,-0.00532632,-0.00106526,28.2,-35.25,47.55,-0.66342,1.26816,10.7239
19871617,-0.00213053,0.00958738,0.0191748,28.2,-35.7,47.55,-0.651445,1.18434,10.676
19883764,-0.00745685,-0.00106526,0.00106526,28.8,-34.35,47.7,-0.768801,1.18434,10.6808
19906698,-0.00639159,0.00426106,0.00745685,29.25,-34.95,49.65,-0.785566,1.18194,10.7957
19919789,0.00213053,0.00213053,0.00426106,28.8,-33.6,48.45,-0.814307,1.24661,10.7383
19932785,-0.0117179,0.0149137,0.0181095,27.3,-34.35,48.15,-0.931663,1.17955,10.7335
19955667,-0.00319579,-0.00213053,-0.00319579,29.1,-34.8,48.45,-0.804727,1.17236,10.755
19968788,-0.00745685,0.00958738,0.00958738,28.8,-34.35,47.4,-0.668211,1.18434,10.7335
19991614,-0.00106526,0.0138484,0.015979,29.1,-34.05,47.7,-0.656235,1.16518,10.7263
20003787,0,0.00745685,0.00639159,29.55,-35.85,48.75,-0.718506,1.18673,10.7047
20026614,-0.0127832,0.00532632,0.00639159,27,-35.1,48.15,-0.668211,1.24421,10.6975
20038785,-0.00639159,0.0127832,0.00532632,27.15,-34.5,48.6,-0.787961,1.19392,10.7574
20061614,-0.00745685,0.0117179,0.00639159,28.95,-34.5,48.6,-0.673001,1.21068,10.7383
20073808,-0.0127832,0.0117179,0.00958738,28.8,-33.6,48.45,-0.838257,1.09333,10.676
20096614,-0.00319579,0.0117179,0.0106526,27.9,-34.5,48.3,-0.735271,1.22026,10.7742
20109783,0.00426106,-0.00319579,-0.00213053,28.95,-34.5,49.35,-0.55804,1.10291,10.676
20132615,-0.0149137,0.00958738,0.00745685,28.95,-35.7,48.3,-0.617915,1.14362,10.7095
20145786,-0.00426106,0,0.00852211,28.2,-34.2,49.05,-0.728086,1.17236,10.755
20158788,-0.0106526,0.00639159,0.00958738,28.05,-34.8,48.15,-0.670605,1.28493,10.688
20181614,-0.0127832,0.00852211,0.00639159,28.8,-35.1,49.5,-0.771196,1.21308,10.7263
20193799,-0.0106526,0.00639159,0.00745685,27.75,-34.8,48.15,-0.687371,1.16039,10.7646
20216615,-0.0138484,0.00213053,0.00639159,28.65,-33.75,48.3,-0.677791,1.17715,10.7119
20228783,-0.00958738,0.00213053,0.00745685,28.2,-35.7,48.6,-0.754431,1.09333,10.6975
20251614,-0.00639159,0.00532632,0.00532632,29.1,-33.6,49.2,-0.723296,1.16278,10.7143
20263791,-0.0170442,0.00852211,0.00745685,28.05,-33.3,48.45,-0.771196,1.14841,10.6856
20286614,-0.00426106,0.00852211,0.00745685,27.3,-34.35,48.45,-0.689766,1.13165,10.7335
20298786,-0.00852211,0,0.0106526,28.65,-34.5,49.05,-0.747246,1.14362,10.676
20321631,-0.0117179,0.00213053,0.00745685,28.5,-34.05,49.8,-0.771196,1.14841,10.7239
20334787,-0.00319579,0.0106526,0.00426106,27.6,-34.95,49.05,-0.651445,1.22266,10.7502
20357614,-0.00106526,0,0.00958738,29.85,-35.1,48.75,-0.797542,1.19631,10.7167
20369785,-0.00852211,-0.00532632,0.00852211,29.1,-35.1,48.45,-0.668211,1.10051,10.7071
20392620,-0.0266316,0.00213053,0.00745685,27.9,-33.45,47.55,-0.723296,1.18194,10.6664
20405789,-0.0255663,0.00852211,0.0127832,28.5,-34.35,47.7,-0.749641,1.17715,10.7311
20428614,-0.0117179,-0.00106526,0.00852211,28.65,-34.5,48.6,-0.718506,1.249,10.743
20440793,-0.0149137,-0.00426106,0.00319579,28.95,-34.5,48.6,-0.816702,1.08375,10.7047
20463614,-0.0234358,0.00213053,0.00958738,28.5,-33.6,48.75,-0.771196,1.18673,10.7454
20475789,-0.0170442,-0.00532632,0.00426106,28.2,-33.75,48.6,-0.816702,1.14123,10.6472
20498631,-0.0234358,-0.00532632,0.00532632,30.45,-34.5,48,-0.637075,1.18673,10.6904
20511787,-0.0149137,0.00532632,0.0181095,29.1,-34.35,48.45,-0.720901,1.17955,10.7718
20534614,-0.00958738,0,0.00639159,28.5,-32.85,49.2,-0.711321,1.15081,10.7071
20546787,-0.0223706,0.00106526,0.0106526,27.9,-34.5,48.3,-0.680186,1.19871,10.755
20569620,-0.00958738,-0.00106526,0.0117179,29.85,-34.8,49.5,-0.740061,1.13404,10.6832
20582788,-0.0106526,-0.00106526,0.0106526,27.3,-34.05,48.45,-0.807122,1.15081,10.7071
20595788,-0.0149137,0.00532632,0.0117179,28.2,-34.95,48.6,-0.689766,1.16278,10.7359
20618631,-0.0181095,-0.00106526,-0.00319579,29.55,-35.1,47.7,-0.486189,1.09333,10.6999
20631788,-0.0106526,0.0117179,0.00639159,27.9,-34.5,47.25,-0.62031,1.10051,10.8005
20654614,-0.0149137,0.00852211,0.0106526,28.05,-34.8,49.2,-0.821492,1.06698,10.6425
20667785,-0.00532632,0.00319579,-0.00213053,28.2,-34.5,48,-0.56762,1.2993,10.8005
20690620,-0.0127832,0.015979,0.00745685,26.7,-35.85,47.7,-0.692161,1.04064,10.688
20703789,0.00106526,-0.00319579,-0.00532632,28.5,-34.8,48.15,-0.462239,1.15081,10.7574
20726614,-0.02024,0.0287621,0.0223706,28.2,-33.75,48.6,-0.708926,1.04303,10.6377
20738793,-0.00213053,0.00426106,-0.00639159,28.2,-34.2,47.55,-0.775986,1.12207,10.6999
20761614,-0.0127832,0.0138484,0.00319579,27.9,-34.5,49.35,-0.632285,1.18194,10.6904
20774789,-0.00319579,0.0138484,-0.00106526,28.2,-33.45,47.55,-0.680186,1.11728,10.8197
20787785,-0.0149137,0.0245011,0.0149137,28.2,-35.25,48,-0.732876,1.04543,10.6808
20810620,-0.00532632,0.0106526,0,29.1,-34.8,48.45,-0.768801,1.10291,10.688
20823788,-0.00532632,0.02024,0.00319579,29.1,-35.55,47.7,-0.706531,1.14602,10.7454
20846614,0.00106526,0.0149137,0.00532632,29.1,-33.6,48.15,-0.689766,1.09093,10.6832
20858787,-0.00958738,0.0138484,0.00426106,28.95,-34.2,49.05,-0.761616,1.12446,10.7383
20881614,0.0138484,0.0223706,0.0138484,28.8,-34.35,48.45,-0.922083,1.21547,10.7287
20893785,0.0117179,0.0245011,0.0127832,28.95,-34.95,47.25,-0.823887,1.11967,10.6975
20916671,0.00426106,0.0170442,0.00745685,30,-34.95,48,-0.752036,1.24661,10.779
20929790,-0.00106526,0.0170442,0.0117179,28.5,-35.1,47.7,-0.768801,1.16518,10.7311
20952614,0.00213053,0.00532632,0.00213053,29.7,-33,46.95,-0.63947,1.13165,10.6472
20964788,0.00319579,0.0127832,0.0170442,28.65,-34.95,47.25,-0.665815,1.12446,10.7071
20987625,0.00213053,0.0266316,0.0127832,27.75,-34.8,48.45,-0.740061,1.22505,10.8077
21000793,0.00106526,0.0223706,0.0106526,28.65,-34.5,46.95,-0.708926,1.31846,10.6544
21013780,-0.00426106,0.0234358,0.0117179,28.2,-35.7,48.6,-0.924478,1.25619,10.7885
21036651,-0.00213053,0.0170442,0.00639159,29.25,-34.2,47.25,-0.831072,1.06938,10.7215
